listings/id,listings/pix_cache_id,listings/listing_id,listings/class_id,listings/status_id,listings/list_price,listings/sold_price,listings/close_dt,listings/list_dt,listings/sold_dt,listings/status_dt,listings/update_dt,listings/apartment,listings/civicnum,listings/street,listings/tla,listings/mla,listings/pix_count,listings/st_type,listings/city,listings/address,listings/pid,listings/pid2,listings/pid3,listings/pid4,listings/parcel_class_id,listings/idx_optin,listings/nbeds,listings/nfullbaths,listings/nhalfbaths,listings/is_vp,listings/is_vp_sold,listings/listing_b1,listings/listing_b2,listings/oh,listings/has_energy,listings/is_following,properties/id,properties/class_id,properties/apartment,properties/area,properties/area_unit,properties/assessment,properties/city,properties/civicchar,properties/civicnum,properties/lat,properties/lng,properties/parcel_type,properties/pid,properties/polygons/0/points,properties/polygons/0/levels,properties/polygons/0/num_points,properties/polygons/0/zoom_factor,properties/ppid,properties/shape_pid,properties/st_type,properties/street,properties/history,properties/has_energy,properties/is_following
11391918,9f884d7c,202122754,1,2,249900,270000,2021-10-14 0:00,2021-09-03 0:00,2021-09-28 0:00,2021-09-29 14:57,2021-09-29 14:57,,18,Lillian,1350,1120,5,Drive,Woodlawn,18 Lillian Drive,212738,,,,1,t,3,1,1,0,0,RE/MAX Nova,,,FALSE,TRUE,417705,1,,2379,sqft,289600,Dartmouth,,29,44.66788649,-63.50743515,standard,41093436,_`ietAjpdcxBx@Iv@CRrZsBQQsY,,,6,,41093436,Crescent,Whitehall,t,FALSE,FALSE
11391987,3761cd92,202122843,1,2,259900,259900,2021-09-29 0:00,2021-09-04 0:00,2021-09-14 0:00,2021-09-15 14:39,2021-09-15 14:39,510,89,Pebblecreek,863,863,24,Crescent,Dartmouth,510 89 Pebblecreek Crescent,41381096,,,,1,t,1,1,0,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,417717,1,,3815,sqft,164600,Dartmouth,,23,44.6772754,-63.51676679,standard,41093568,,,,6,,41093568,Street,Piper,t,FALSE,FALSE
11392077,38e1d44e,202122951,1,2,339900,420000,2021-10-21 0:00,2021-09-07 0:00,2021-09-14 0:00,2021-09-17 0:00,2021-10-05 9:59,,12,Russell Lake,2021,1470,23,Drive,Dartmouth,12 Russell Lake Drive,40675324,,,,1,t,3,2,1,0,0,Engel & Volkers,,,FALSE,TRUE,418765,1,,6460,sqft,297100,Dartmouth,,49,44.66727492,-63.5074405,standard,41104522,,,,6,,41104522,Crescent,Whitehall,t,FALSE,FALSE
11392171,e1d69f18,202123065,1,2,279900,346000,2021-12-15 0:00,2021-09-08 0:00,2021-09-22 0:00,2021-09-23 0:00,2021-09-23 15:22,,91,Chameau,1980,1320,27,Crescent,Dartmouth,91 Chameau Crescent,629121,,,,1,t,3,1,1,0,0,RE/MAX Nova,,,FALSE,TRUE,419569,1,,4335,sqft,190000,Dartmouth,,12,44.69075641,-63.50420966,standard,41113390,,,,6,,41113390,Drive,Ridgecrest,t,FALSE,FALSE
11392179,0fe3429b,202123073,1,2,299900,360000,2021-10-04 0:00,2021-09-08 0:00,2021-09-21 0:00,2021-09-22 9:41,2021-09-22 9:41,,268,Poplar,1635,864,29,Drive,Dartmouth,268 Poplar Drive,40155350,,,,1,t,4,2,0,0,0,Exit Realty Metro,Exit Realty Metro,,FALSE,TRUE,419602,1,,6817,sqft,223600,Dartmouth,,98,44.67492916,-63.52922428,standard,41113721,,,,6,,41113721,Road,Woodlawn,t,FALSE,FALSE
11392233,81e3a23b,202123134,1,2,394500,437500,2021-10-19 0:00,2021-09-09 0:00,2021-10-05 0:00,2021-10-05 9:26,2021-10-05 9:26,,11,Woodhaven,2213,1616,31,Close,Portland Hills,11 Woodhaven Close,41140690,,,,1,t,3,2,1,1,0,ViewPoint Realty,,,FALSE,FALSE,420873,1,,3828,sqft,304300,Dartmouth,,11,44.66589927,-63.50583729,standard,41140690,ifeetA`qacxBKmAjGDGlWcAFcAPoB_V,,,6,,41140690,Close,Woodhaven,t,FALSE,FALSE
11392237,43648caf,202123138,1,2,249900,330000,2021-10-27 0:00,2021-09-09 0:00,2021-09-23 0:00,2021-09-23 16:16,2021-09-23 16:16,,17,Chameau,1925,1370,31,Crescent,Cole Harbour,17 Chameau Crescent,40343618,,,,1,t,4,1,1,0,0,RE/MAX Nova,,,FALSE,FALSE,421882,1,,2673,sqft,308500,Dartmouth,,45,44.66663033,-63.50714374,standard,41151994,uwfetAbudcxBGsAbLaOtB{A`@lA]d@LVyOrSImB,,,6,,41151994,Close,Woodhaven,t,FALSE,FALSE
11392333,be968f5c,202123258,1,2,390000,450000,2021-11-03 0:00,2021-09-10 0:00,2021-09-17 0:00,2021-09-17 0:00,2021-09-17 16:12,,31,Driftwood,2261,1536,31,Crescent,Dartmouth,31 Driftwood Crescent,40122251,,,,1,t,4,2,0,0,0,Century 21 trident Realty Ltd.,Century 21 trident Realty Ltd.,,FALSE,FALSE,423516,1,,1005.8,sqm,331400,Dartmouth,,110,44.68568759,-63.50071609,standard,41170531,,,,6,,41170531,Court,Meridian,t,FALSE,FALSE
11392396,f4868070,202123333,1,2,309900,404000,2021-10-06 0:00,2021-09-08 0:00,2021-09-22 0:00,2021-09-23 8:30,2021-09-23 8:30,,78,Elm,1850,1050,31,Street,Cole Harbour,78 Elm Street,406249,,,,1,t,4,2,0,0,0,Royal LePage Atlantic (Dartmouth),,,FALSE,FALSE,423742,1,,4056,sqft,312100,Dartmouth,,36,44.6648677,-63.50589488,standard,41172909,}jcetAdvacxB`AaF~PnUmBjDsOyS,,,6,,41172909,Way,Surrey,t,FALSE,FALSE
11392466,2d687170,202123414,1,2,374900,435000,2021-10-25 0:00,2021-09-13 0:00,2021-09-16 0:00,2021-09-16 12:33,2021-09-16 12:33,,140,Ellerslie,1900,950,30,Crescent,Cole Harbour,140 Ellerslie Crescent,40157604,,,,1,t,5,1,1,0,0,Keller Williams Select Realty,,,FALSE,FALSE,423744,1,,3178,sqft,302300,Dartmouth,,40,44.66479952,-63.50574117,standard,41172925,kgcetAdjacxBl@}CxRxWkAvB{QsV,,,6,,41172925,Way,Surrey,t,FALSE,FALSE
11392550,bc393b7a,202123537,1,2,254900,316000,2021-10-28 0:00,2021-09-14 0:00,2021-09-27 0:00,2021-09-27 14:53,2021-09-27 14:53,,102,Circassion,1750,950,28,Drive,Cole Harbour,102 Circassion Drive,40143596,,,,1,t,3,2,0,0,0,Royal LePage Anchor Realty,Royal LePage Anchor Realty,,FALSE,FALSE,424100,1,,8194,sqft,320100,Dartmouth,,31,44.66440121,-63.50661906,standard,41176710,gsbetAxrbcxBxK~N`UpZsD|Aw_@}g@nBqD,,,6,,41176710,Way,Surrey,t,FALSE,FALSE
11392599,4d616439,202123599,1,2,274900,351000,2021-10-27 0:00,2021-09-14 0:00,2021-09-27 0:00,2021-09-28 9:23,2021-09-28 9:23,,37,Stephen Cross,1992,1282,20,Drive,Woodlawn,37 Stephen Cross Drive,193870,,,,1,t,3,1,1,0,0,Keller Williams Select Realty (Elmsdale),,,FALSE,FALSE,424103,1,,4807,sqft,310400,Dartmouth,,25,44.66456186,-63.50676883,standard,41176744,"q{betAz_ccxB~
d@yB~@q[wb@jAwB",,,6,,41176744,Way,Surrey,t,FALSE,FALSE
11392650,cf6ea930,202123654,1,2,389900,452000,2021-11-08 0:00,2021-09-15 0:00,2021-09-29 0:00,2021-10-01 0:00,2021-10-07 11:28,,8,Hampshire,2160,1440,30,Way,Colby Village,8 Hampshire Way,40267023,,,,1,t,3,1,2,0,0,Assist-2-Sell Homeworks Realty,,,FALSE,FALSE,425902,1,,3934,sqft,296200,Dartmouth,,52,44.66461166,-63.50534268,standard,41197781,,,,6,,41197781,Way,Surrey,t,FALSE,FALSE
11392663,64ef21cb,202123669,1,2,445000,469700,2021-10-07 0:00,2021-09-15 0:00,2021-09-27 0:00,2021-09-27 10:07,2021-09-27 10:07,,71,Surrey,2218,1548,31,Way,Portland Hills,71 Surrey Way,41205543,,,,1,t,3,2,2,0,0,Keller Williams Select Realty,Keller Williams Select Realty,,FALSE,FALSE,426268,1,,6608,sqft,319200,Dartmouth,,59,44.66388236,-63.50576598,standard,41202532,,,,6,,41202532,Way,Surrey,t,FALSE,FALSE
11392682,58b73a81,202123691,1,2,399900,500000,2021-11-01 0:00,2021-09-15 0:00,2021-09-27 0:00,2021-09-30 13:15,2021-09-30 13:15,,6,Robar,1620,1068,31,Drive,Dartmouth,6 Robar Drive,388199,,,,1,t,3,2,0,0,0,Royal LePage Anchor Realty,,,FALSE,FALSE,426561,1,,17098,sqft,322800,Dartmouth,,71,44.66369335,-63.50512323,standard,41205543,ekaetAnr`cxBKa@zSgQzCkHhEnDwAzb@_XoGcBNGmAQgA,,,6,,41205543,Way,Surrey,t,FALSE,FALSE
11392685,8b5ed348,202123696,1,2,300000,420000,2021-10-04 0:00,2021-09-15 0:00,2021-09-21 0:00,2021-09-21 0:00,2021-09-21 21:23,,98,Poplar,2033,1050,31,Drive,Dartmouth,98 Poplar Drive,406256,,,,1,t,4,2,0,0,0,Royal LePage Atlantic,Royal LePage Atlantic (Dartmouth),,FALSE,FALSE,427178,1,,4366,sqft,356200,Dartmouth,,25,44.66607879,-63.52890143,standard,41212580,wweetAnaodxB|K{KjEgExAhE_SxRY_AS{@UcB,,,6,,41212580,Run,Coldstream,t,FALSE,FALSE
11392748,1c743b2d,202123766,1,2,345000,420000,2021-10-28 0:00,2021-09-16 0:00,2021-09-24 0:00,2021-09-27 9:28,2021-09-27 9:28,,49A,Portland Estates,2090,1440,28,Boulevard,Dartmouth,49A Portland Estates Boulevard,40739856,,,,1,t,3,2,1,0,0,RE/MAX NOVA - 15867,RE/MAX Nova,,FALSE,FALSE,427179,1,,2989,sqft,325100,Dartmouth,,23,44.66604276,-63.52898737,standard,41212598,sueetAnhodxBdNaNxCwCz@hC{RrR_AcC,,,6,,41212598,Run,Coldstream,t,FALSE,FALSE
11392765,67046d2c,202123789,1,2,349900,420000,2021-10-14 0:00,2021-09-16 0:00,2021-09-28 0:00,2021-09-30 9:12,2021-09-30 9:12,,35,Landrace,2321,1260,30,Crescent,Dartmouth,35 Landrace Crescent,217653,,,,1,t,4,2,0,0,0,Fitzgerald Realty Ltd.,,,FALSE,FALSE,429380,1,,2705,sqft,333500,Dartmouth,,36,44.66671304,-63.52908811,standard,41237223,g`getAriodxBpDmAhOiFNx@Tt@gBtAmPxFkAgC,,,6,,41237223,Run,Coldstream,t,FALSE,TRUE
11392778,c307dea6,202123806,1,2,449900,440000,2021-10-22 0:00,2021-09-16 0:00,2021-10-12 0:00,2021-10-13 0:00,2021-10-13 18:47,,25,Coldstream,2166,1574,30,Run,Dartmouth,25 Coldstream Run,41212580,,,,1,t,3,2,2,0,0,Better Homes and Gardens Real Estate Atlantic,,,FALSE,FALSE,432606,1,,2294,sqft,283700,Dartmouth,,7,44.66179718,-63.50080005,standard,41274630,ah}dtAtuwbxB|A_BnItT{A|AqIsT,,,6,,41274630,Court,Collingwood,t,FALSE,FALSE
11392787,3802e8e3,202123819,1,2,275000,305000,2021-11-04 0:00,2021-09-16 0:00,2021-10-18 0:00,2021-10-18 12:52,2021-10-18 12:52,,102,Nestor,1233,671,20,Crescent,Dartmouth,102 Nestor Crescent,40148421,,,,1,t,3,2,0,0,0,Exit Realty Metro,Exit Realty Metro,,FALSE,FALSE,433333,1,,2835,sqft,297300,Dartmouth,,34,44.66215872,-63.50175986,standard,41283292,m}}dtAnlybxBjBs@tFp]mBt@sFs],,,6,,41283292,Court,Collingwood,t,FALSE,FALSE
11392789,4b5cbb89,202123821,1,2,239800,297000,2021-10-15 0:00,2021-09-16 0:00,2021-09-27 0:00,2021-09-27 15:30,2021-09-27 15:30,,18,Carver,1014,1014,26,Street,Dartmouth,18 Carver Street,241992,,,,1,t,3,1,0,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,433335,1,,2835,sqft,300500,Dartmouth,,38,44.66226751,-63.50181312,standard,41283318,gd~dtAzoybxBjBu@tFr]kBr@uFq],,,6,,41283318,Court,Collingwood,t,FALSE,FALSE
11392820,2ec01423,202123856,1,2,249900,315225,2021-10-07 0:00,2021-09-17 0:00,2021-09-24 0:00,2021-09-27 13:23,2021-09-27 13:23,,397,Poplar,1426,1092,28,Drive,Halifax,397 Poplar Drive,40154791,,,,1,t,3,1,1,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,433337,1,,4050,sqft,311100,Dartmouth,,43,44.6626707,-63.5012475,standard,41283334,e~~dtAzlxbxBzCkArFp]yCjAuFq],,,6,,41283334,Court,Collingwood,t,FALSE,FALSE
11392849,f4b388f4,202123888,1,2,399900,450000,2021-10-29 0:00,2021-09-17 0:00,2021-09-29 0:00,2021-09-29 15:11,2021-09-29 15:11,,197,Taranaki,2129,1126,31,Drive,Dartmouth,197 Taranaki Drive,40125056,40280844,,,1,t,4,2,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,433340,1,,2835,sqft,291200,Dartmouth,,37,44.662496,-63.50116165,standard,41283367,or~dtAbgxbxBjBu@rFr]kBt@sFs],,,6,,41283367,Court,Collingwood,t,FALSE,FALSE
11392869,cfcf09b2,202123913,1,2,309900,385060,2021-10-21 0:00,2021-09-14 0:00,2021-09-30 0:00,2021-10-04 8:46,2021-10-04 8:46,,60,LaPierre,1700,864,29,Crescent,Dartmouth,60 LaPierre Crescent,40254302,,,,1,t,3,2,0,0,0,Royal LePage Atlantic (Dartmouth),,,FALSE,FALSE,433342,1,,4050,sqft,301400,Dartmouth,,33,44.66237561,-63.50110272,standard,41283383,wk~dtAxcxbxBzCkArFp]yClAuFs],,,6,,41283383,Court,Collingwood,t,FALSE,FALSE
11397910,8d9dc5aa,202124178,1,2,349900,401000,2021-10-25 0:00,2021-09-21 0:00,2021-10-18 0:00,2021-10-19 7:40,2021-10-19 7:40,,29,Orcadian,1699,1083,31,Court,Dartmouth,29 Orcadian Court,40152076,,,,1,t,3,3,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,433602,1,,2925,sqft,302200,Dartmouth,,48,44.66258397,-63.50197725,standard,41287939,cx~dtAryybxBjBu@zFn^iBz@}Fu^,,,6,,41287939,Court,Collingwood,t,FALSE,FALSE
11397919,ca9efd51,202124188,1,2,249900,300000,2021-12-20 0:00,2021-09-22 0:00,2021-10-04 0:00,2021-10-05 0:00,2021-11-23 9:33,,12,Ridgecrest,1408,704,31,Drive,Dartmouth,12 Ridgecrest Drive,41113390,,,,1,t,3,1,1,0,0,Century 21 trident Realty Ltd.,Century 21 trident Realty Ltd.,,FALSE,FALSE,433669,1,,7221.5,sqft,69800,Dartmouth,,3,44.68915877,-63.52627299,standard,41288689,,,,6,,41288689,Street,David,t,FALSE,FALSE
11397961,e9d16e80,202124245,1,2,299900,299900,2021-11-17 0:00,2021-09-22 0:00,2021-10-12 0:00,2021-10-12 13:22,2021-10-12 13:22,,53,Elm,1404,936,29,Street,Cole Harbour,53 Elm Street,405969,,,,1,t,3,1,0,0,0,Century 21 trident Realty Ltd.,,,FALSE,FALSE,434463,1,,3162,sqft,303800,Dartmouth,,76,44.66347108,-63.50240146,standard,41297250,er`etAnp{bxBzLi]h@Vb@Jo@bEgKxYqAwB,,,6,,41297250,Court,Collingwood,t,FALSE,FALSE
11397967,1b7ce7e3,202124251,1,2,224900,282000,2021-10-21 0:00,2021-09-22 0:00,2021-10-05 0:00,2021-10-05 13:22,2021-10-05 13:22,,177,Flying Cloud,1192,980,30,Drive,Dartmouth,177 Flying Cloud Drive,40146805,,,,1,t,3,1,1,0,0,PRESS REALTY - 16684,,,FALSE,FALSE,437424,1,,7069,sqft,364400,Dartmouth,,3,44.65614806,-63.52297457,standard,41333063,,,,6,,41333063,Lane,Morningfield,t,FALSE,FALSE
11398002,40a29bfd,202124289,1,2,359000,340000,2021-11-12 0:00,2021-09-23 0:00,2021-10-29 0:00,2021-11-01 11:46,2021-11-01 11:46,,16,Nausett,1800,1100,25,Crescent,Dartmouth,16 Nausett Crescent,40080343,,,,1,t,4,2,0,0,0,Century 21 trident Realty Ltd.,Century 21 trident Realty Ltd.,,FALSE,FALSE,437565,1,,4416,sqft,354600,Dartmouth,,14,44.65653162,-63.5236643,standard,41334541,{{rdtAhcedxBn@c^xDNo@d^yDQ,,,6,,41334541,Lane,Morningfield,t,FALSE,FALSE
11398045,3ce14e85,202124341,1,2,260000,245000,2021-10-29 0:00,2021-09-23 0:00,2021-10-15 0:00,2021-10-15 15:51,2021-10-15 15:51,,8,Hillsburn,1435,1240,28,Court,Dartmouth,8 Hillsburn Court,40130593,,,,1,t,3,1,1,0,0,Exit Realty Metro,,,FALSE,FALSE,437737,1,,4494,sqft,357500,Dartmouth,,20,44.65662475,-63.52366384,standard,41336298,uasdtAzdedxBr@g`@tDPo@b^yDp@,,,6,,41336298,Lane,Morningfield,t,FALSE,FALSE
11398221,1699a54d,202124558,1,2,410000,460000,2021-10-26 0:00,2021-09-27 0:00,2021-10-12 0:00,2021-10-13 0:00,2021-10-13 11:38,,14,Morningfield,1719,1512,28,Lane,Dartmouth,14 Morningfield Lane,41334541,,,,1,t,3,2,2,0,0,Royal LePage Atlantic,,,FALSE,FALSE,438147,1,,3242,sqft,350200,Dartmouth,,43,44.65686006,-63.52259417,standard,41340555,oxsdtApybdxB~TqTd@~CiT|S{@kC,,,6,,41340555,Lane,Morningfield,t,FALSE,FALSE
11398291,5d245a0e,202124644,1,2,399900,462000,2021-11-02 0:00,2021-09-28 0:00,2021-10-12 0:00,2021-10-13 0:00,2021-10-18 12:06,,15,Hardisty,2011,1440,31,Court,Colby Village,15 Hardisty Court,408229,,,,1,t,4,1,1,0,0,RE/MAX Nova,,,FALSE,FALSE,438148,1,,3122,sqft,350000,Dartmouth,,41,44.65683485,-63.5226679,standard,41340563,svsdtA|}bdxBhT}Sd@~CmS`SaAcC,,,6,,41340563,Lane,Morningfield,t,FALSE,FALSE
11398369,81419a93,202124745,1,2,399900,465000,2021-11-26 0:00,2021-09-29 0:00,2021-10-15 0:00,2021-10-18 13:04,2021-10-18 13:04,,3,Morningfield,2361,1505,30,Lane,Dartmouth,3 Morningfield Lane,41333063,,,,1,t,3,2,2,0,0,RE/MAX Nova,,,FALSE,FALSE,439550,1,,3000,sqft,367400,Dartmouth,,65,44.65720633,-63.52183756,standard,41357757,oftdtAfradxBFyDxCcZtBf@uD~^[G]Cg@@,,,6,,41357757,Lane,Morningfield,t,FALSE,FALSE
11398420,b1621971,202124803,1,2,419900,480500,2021-11-03 0:00,2021-09-29 0:00,2021-10-19 0:00,2021-10-19 13:47,2021-10-19 13:47,,110,Meridian,3241,2133,31,Court,Dartmouth,110 Meridian Court,41170531,,,,1,t,3,2,1,0,0,Keller Williams Select Realty,,,FALSE,FALSE,442293,1,,8114.6,sqft,357300,Dartmouth,,44,44.68490519,-63.49913913,standard,41389057,sljftAvstbxBu@aFbJsEvD`]qHxBsDeS,,,6,,41389057,Boulevard,Wildwood,t,FALSE,FALSE
11398447,24a79a00,202124839,1,2,349900,436000,2021-11-24 0:00,2021-09-29 0:00,2021-10-13 0:00,2021-10-15 14:01,2021-10-15 14:01,,10,Edmond,2146,1169,31,Drive,Dartmouth,10 Edmond Drive,212951,,,,1,t,4,2,0,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,442294,1,,6549.3,sqft,85000,Dartmouth,A,44,44.68505764,-63.49923072,standard,41389065,mrjftAbotbxBbCmAt@`FrDdSeI`CeDkZ|Bo@,,,6,,41389065,Boulevard,Wildwood,t,FALSE,FALSE
11398467,62cd3024,202124861,1,2,425000,425000,2021-11-15 0:00,2021-09-30 0:00,2021-10-26 0:00,2021-10-27 11:21,2021-10-27 11:21,,34,Collingwood,1952,1416,31,Court,Dartmouth,34 Collingwood Court,41283292,,,,1,t,3,2,2,0,0,One Percent Realty East Inc.,,,FALSE,FALSE,442970,1,,12042.1,sqft,197500,Dartmouth,,303,44.68657234,-63.52157021,standard,41397506,,,,6,,41397506,Street,Main,t,FALSE,FALSE
11398537,eb890d5a,202124950,3,2,299900,371000,2021-11-09 0:00,2021-10-01 0:00,2021-10-13 0:00,2021-10-14 8:42,2021-10-14 8:42,,4&6,Roleika,,,20,Drive,Dartmouth,4&6 Roleika Drive,40424384,,,,1,t,,,,0,0,Royal LePage Atlantic,,,FALSE,FALSE,358316,1,21,0,,208900,Dartmouth,,9,44.67076587,-63.51215428,condo,40362097,,,,,41259433,41259433,Court,Collins Grove,t,FALSE,FALSE
11398563,3221839d,202124982,1,2,344900,450000,2021-11-01 0:00,2021-09-30 0:00,2021-10-08 0:00,2021-10-08 17:27,2021-10-08 17:27,,106,Belle Vista,1896,1156,22,Drive,Woodlawn,106 Belle Vista Drive,202713,,,,1,t,3,2,0,1,0,ViewPoint Realty,,,FALSE,FALSE,358318,1,23,0,,208900,Dartmouth,,7,44.67076587,-63.51215428,condo,40362113,,,,,41259433,41259433,Court,Collins Grove,t,FALSE,FALSE
11398593,55dc8fba,202125022,3,2,349900,340000,2021-12-13 0:00,2021-10-01 0:00,2021-12-02 0:00,2021-12-03 11:58,2021-12-03 11:58,,132 & 134,ROLEIKA,,,19,,Dartmouth,132 & 134 ROLEIKA,170332,,,,1,t,,,,0,0,RE/MAX Nova,,,FALSE,FALSE,358735,1,4,0,,204700,Dartmouth,,73,44.67118344,-63.51365685,condo,40366734,,,,,41259979,41259979,Grove,Collins,t,FALSE,FALSE
11398685,13f737f5,202125146,1,2,360000,449000,2021-11-15 0:00,2021-10-04 0:00,2021-10-14 0:00,2021-10-15 0:00,2021-10-15 11:18,,553,Colby,2495,1282,25,Drive,Dartmouth,553 Colby Drive,40299935,,,,1,t,4,2,1,0,0,Royal LePage Atlantic (Dartmouth),,,FALSE,FALSE,358736,1,5,0,,202300,Dartmouth,,73,44.67118344,-63.51365685,condo,40366742,,,,,41259979,41259979,Grove,Collins,t,FALSE,FALSE
11398780,a7de6ab2,202125263,1,2,224900,271000,2021-11-19 0:00,2021-10-06 0:00,2021-10-25 0:00,2021-10-25 12:27,2021-10-25 12:27,,441,Poplar,1062,1062,31,Drive,Dartmouth,441 Poplar Drive,40154957,,,,1,t,3,1,0,0,0,Century 21 trident Realty Ltd.,Century 21 trident Realty Ltd.,,FALSE,FALSE,358737,1,6,0,,200800,Dartmouth,,73,44.67118344,-63.51365685,condo,40366759,,,,,41259979,41259979,Grove,Collins,t,FALSE,FALSE
11398942,60d5cd57,202125454,1,2,274900,274000,2021-11-16 0:00,2021-10-08 0:00,2021-10-26 0:00,2021-10-27 8:40,2021-10-27 8:40,,50,REGAL,1600,1200,21,Road,Woodlawn,50 REGAL Road,40305252,,,,1,t,3,1,1,0,0,Harbourside Realty Ltd.,Harbourside Realty Ltd.,,FALSE,FALSE,358812,1,5,0,,157600,Dartmouth,,70,44.67178373,-63.51335734,condo,40367526,,,,,41259805,41259805,Grove,Collins,t,FALSE,FALSE
11398961,8a948afb,202125476,1,2,399900,485000,2021-11-29 0:00,2021-10-08 0:00,2021-10-19 0:00,2021-10-20 8:52,2021-10-20 8:52,,16,Dorothea,1733,1016,30,Drive,Dartmouth,16 Dorothea Drive,40375842,,,,1,t,3,2,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,358818,1,11,0,,159500,Dartmouth,,70,44.67178373,-63.51335734,condo,40367583,,,,,41259805,41259805,Grove,Collins,t,FALSE,FALSE
11399199,243fea59,202125763,1,2,410000,400000,2021-12-10 0:00,2021-10-13 0:00,2021-11-15 0:00,2021-11-15 11:02,2021-11-15 11:02,,29,Whitehall,1995,1596,31,Crescent,Portland Hills,29 Whitehall Crescent,41093436,,,,1,t,3,2,1,0,0,Royal LePage Atlantic (Dartmouth),Royal LePage Atlantic (Dartmouth),,FALSE,FALSE,358821,1,14,0,,159500,Dartmouth,,70,44.67178373,-63.51335734,condo,40367617,,,,,41259805,41259805,Grove,Collins,t,FALSE,FALSE
11399209,f9a7ccce,202125771,3,2,379900,449000,2021-11-22 0:00,2021-10-13 0:00,2021-10-29 0:00,2021-11-02 0:00,2021-11-15 13:46,,14&16,Piper,,,16,Street,Dartmouth,14&16 Piper Street,201475,,,,1,t,,,,0,0,RE/MAX Nova,RE/MAX Nova,,FALSE,FALSE,358824,1,17,0,,165300,Dartmouth,,70,44.67178373,-63.51335734,condo,40367641,,,,,41259805,41259805,Grove,Collins,t,FALSE,FALSE
11399272,8627a21d,202125849,1,2,359900,378000,2021-10-29 0:00,2021-10-14 0:00,2021-10-22 0:00,2021-10-26 13:16,2021-10-26 13:16,304,89,Pebblecreek,1255,1255,26,Crescent,Dartmouth,304 89 Pebblecreek Crescent,41380817,,,,1,t,2,2,0,0,0,RE/MAX Nova,,,FALSE,FALSE,358830,1,23,0,,160800,Dartmouth,,70,44.67178373,-63.51335734,condo,40367708,,,,,41259805,41259805,Grove,Collins,t,FALSE,FALSE
11399322,0856e939,202125905,1,2,229900,244000,2021-12-06 0:00,2021-10-14 0:00,2021-10-29 0:00,2021-11-02 16:10,2021-11-02 16:10,232,75,Collins Grove,943,943,18,,Dartmouth,232 75 Collins Grove,40518086,,,,1,t,3,1,0,0,0,RE/MAX Nova,,,FALSE,FALSE,358857,1,23,0,,159200,Dartmouth,,80,44.67222728,-63.51383016,condo,40367971,,,,,41259797,41259797,Grove,Collins,t,FALSE,FALSE
11403444,ef4d2093,202125999,1,2,375000,391100,2021-11-18 0:00,2021-10-15 0:00,2021-11-01 0:00,2021-11-02 10:52,2021-11-02 10:52,,37,Whitehall,1822,1431,31,Crescent,Dartmouth,37 Whitehall Crescent,41093394,,,,1,t,3,2,1,0,0,Royal LePage Atlantic,,,FALSE,FALSE,359140,1,3,0,,229900,Dartmouth,,12,44.67053746,-63.51144071,condo,40370926,,,,,41259441,41259441,Ridge,Collins Grove,t,FALSE,TRUE
11403564,71291f09,202126145,1,2,245900,286300,2021-11-17 0:00,2021-10-19 0:00,2021-11-09 0:00,2021-11-10 0:00,2021-11-10 11:00,,13,Day,1440,960,31,Avenue,Dartmouth,13 Day Avenue,40638108,,,,1,t,3,1,2,0,0,RE/MAX Nova,,,FALSE,FALSE,372010,1,101,0,,137700,Dartmouth,,75,44.67093133,-63.51413181,condo,40517534,,,,,41260563,41260563,Grove,Collins,t,FALSE,FALSE
11403574,4c5e6c66,202126159,1,2,400000,486000,2021-11-15 0:00,2021-10-19 0:00,2021-11-05 0:00,2021-11-08 0:00,2021-11-08 11:27,,40,Evelyn Wood,2128,1728,31,Place,Cole Harbour,40 Evelyn Wood Place,40287906,,,,1,t,4,2,1,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,372021,1,115,0,,138000,Dartmouth,,75,44.67093133,-63.51413181,condo,40517641,,,,,41260563,41260563,Grove,Collins,t,FALSE,FALSE
11403701,addc93eb,202126315,1,2,285000,385000,2021-11-17 0:00,2021-10-21 0:00,2021-11-04 0:00,2021-11-04 0:00,2021-11-04 13:45,,256,Mount Edward,1768,884,28,Road,Dartmouth,256 Mount Edward Road,40080574,,,,1,t,3,1,1,0,0,Century 21 trident Realty Ltd.,,,FALSE,TRUE,372039,1,206,0,,147000,Dartmouth,,75,44.67093133,-63.51413181,condo,40517823,,,,,41260563,41260563,Grove,Collins,t,FALSE,FALSE
11403737,9ff865d7,202126352,1,2,289500,367000,2021-11-24 0:00,2021-10-21 0:00,2021-11-03 0:00,2021-11-03 0:00,2021-11-04 10:32,,43,Weyburn,1980,990,31,Road,Dartmouth,43 Weyburn Road,216309,,,,1,t,3,1,0,0,0,Century 21 trident Realty Ltd.,,,FALSE,TRUE,372055,1,222,0,,137100,Dartmouth,,75,44.67093133,-63.51413181,condo,40517989,,,,,41260563,41260563,Grove,Collins,t,FALSE,FALSE
